,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
MT1X,1094,black,black,0,0.8876683865860384,0.5187319384266795,-0.6342988924777186,0.5316948467376472
SLC23A2,1167,black,black,0,0.8868883479876006,0.25367474043162214,-0.32819698745219816,0.1660397496518572
CDO1,1164,black,black,0,0.8839602935386384,0.6844624236903312,-0.6415322524747011,0.48043004856626664
CLMN,1167,black,black,0,0.8829236119028646,0.39296648160533204,-0.46259008536936985,0.37991384454515564
HSD11B1,1167,black,black,0,0.8752513347016393,0.7186295951727185,-0.8282186805644642,0.7458098024697389
UTY,984,black,black,0,0.8749611747017378,0.208711871877598,-0.3735738657027208,0.23898001991144222
ALDH1L1,1167,black,black,0,0.8736593409629277,0.48711731786027124,-0.6851910958420717,0.6349917649230901
CADM1,1167,black,black,0,0.8644372968372024,0.21754041346732264,-0.339112560624309,0.272492318424135
SOX5,1167,black,black,0,0.8619108560514239,0.10709330211687917,-0.20371348292605818,0.10293677116015901
GPX3,1167,black,black,0,0.8597060172605872,0.7720372203031128,-0.8080212265578033,0.6636239218608685
AKR1C2,1167,black,black,0,0.8555791744929565,0.6807675327121314,-0.8050827354110051,0.7269118620129769
AQP9,1167,black,black,0,0.8537355730312898,0.7454046487906799,-0.771251456364608,0.6522786940655214
NADK2,1167,black,black,0,0.8531375686185645,0.6701769832160968,-0.6150547782587426,0.46598657518620207
APCS,1164,black,black,0,0.8491055508819662,0.629427426519476,-0.6167071440325309,0.4837898867974165
RUNX1,1164,black,black,0,0.8239913712959293,0.42708428764555684,-0.561928660395798,0.4487439133580007
SYBU,1166,black,black,0,0.8222726654106353,0.5539289214724024,-0.5688138864645993,0.4825170773905051
ALDH1A1,1167,black,black,0,0.8193975964847183,0.4428065965955043,-0.6386839737244792,0.6154579968915432
ABCC2,1167,black,black,0,0.8138750282141256,0.2370408296019491,-0.32859121298534266,0.25466568864029476
ASS1,1166,black,black,0,0.8074874715092281,0.4264167325727022,-0.39737594984941355,0.1983585141990087
STAT3,1167,black,black,0,0.7734706731353759,0.5080092684439269,-0.5378318112688565,0.3727853226674156
ROCK2,1167,black,black,0,0.7541879954116671,0.637413695200905,-0.6363119801371495,0.5726512015492562
SERPINA1,1167,black,black,0,0.7462172647716191,0.899744445623339,-0.8402420123932214,0.7006377026199871
CYP27A1,1167,black,black,0,0.7289557373909571,0.6532474035430321,-0.6450715216508305,0.5663967987311392
PDE4DIP,1166,black,black,0,0.727645080536269,0.6441378164200807,-0.5793677859651721,0.4463351948957642
ACSM2B,1167,black,black,0,0.7205511023897246,0.06237530272988739,-0.13212361313724189,0.10048302342764263
DECR1,1167,black,black,0,0.7150364706789699,0.19153190187152833,-0.2253860111180832,0.11017793999065893
EIF5,1166,black,black,0,0.7137996060351766,0.4290872799461582,-0.40566288129693506,0.2617221568395497
NRIP1,1167,black,black,0,0.7133436128008922,0.14256721787676443,-0.13327494412418744,0.0557273551455828
SCP2,1167,black,black,0,0.7117309306225014,0.35708545139723064,-0.409903156256486,0.34109363542402754
AR,1167,black,black,0,0.708105221967923,0.21609057990421046,-0.18220333013705095,0.05443980743078189
CAMK1D,1161,black,black,0,0.6955259551423646,-0.06629281479148082,-0.1402045098023643,0.10924053145645736
COBLL1,1167,black,black,0,0.6925057359240433,0.07413873999503531,-0.09207275933227796,0.0006412422570386902
MT2A,1165,black,black,0,0.6890791146989838,0.6042306397637826,-0.5773529611086936,0.4501117884150506
EIF3E,1167,black,black,0,0.689064410178057,0.5275663572617326,-0.6580605826964459,0.6441067582632478
TMSB4X,1155,black,black,0,0.6820033009452174,0.34126986263115267,-0.5916687530176817,0.589122364555082
PHACTR2,1167,black,black,0,0.6788160613425457,0.48825669043494313,-0.5934634624906372,0.5230586313082257
MT-ND6,1167,black,black,0,0.67353102066802,0.480729209539453,-0.6296952339037104,0.5644027674774525
CFHR2,1167,black,black,0,0.6622822200201138,0.6940150587087695,-0.6806170730537964,0.6042626729900449
ACOX1,1167,black,black,0,0.6536066482838971,0.44842273902792446,-0.34915308326690386,0.1810982487015538
ABCB11,1166,black,black,0,0.6532610811040676,0.5919752129436362,-0.4976428171114268,0.4107084516059299
TTPA,1166,black,black,0,0.6480183826089579,0.6275609143461323,-0.5728156616711593,0.49099769192993437
HPX,1167,black,black,0,0.646866514352322,0.8211554934058499,-0.6316394402295776,0.5108733621917488
FKBP5,1167,black,black,0,0.6387054655902918,0.43850958574782206,-0.6605875571725469,0.7090804799325162
SON,1167,black,black,0,0.6330891842476027,0.12803601305203077,-0.1824395212124965,0.030482609158308034
SEL1L,1167,black,black,0,0.6324778122018895,0.6267230686050758,-0.5755204165403558,0.46696252203014593
PRKCH,1081,black,black,0,0.6147492085682265,0.05396370616739794,-0.26763617287316166,0.2597186129595226
ITPR2,1167,black,black,0,0.6124766329740686,0.5883255671031136,-0.4740879637424529,0.3554700499796251
HIBADH,1167,black,black,0,0.6123584376145245,0.2679209029220142,-0.23755891539405366,0.1392785745875583
CHPT1,1167,black,black,0,0.6093742304592829,0.4044140584713521,-0.4201155674922856,0.362879917254798
SMIM14,1167,black,black,0,0.596556324488535,0.2434499882291758,-0.2782481569559332,0.16250337198085651
NUCKS1,1167,black,black,0,0.5926658124835855,0.5827612729004228,-0.724900602254058,0.6595333388648006
SAT1,1167,black,black,0,0.5915380294029604,0.05107931285577268,-0.19696105253307097,0.12216675981194641
PAH,1167,black,black,0,0.589942186399171,0.646751490655608,-0.4591069667832106,0.30631261721749425
ACADSB,1166,black,black,0,0.5811843075088652,0.5480137888735229,-0.3710966659763406,0.2130361459699367
PTGR1,1167,black,black,0,0.5780438080025356,-0.15728156118868672,-0.030406769325371088,0.042348485232757346
ACSM2A,1167,black,black,0,0.5730952761693618,-0.12477409807745438,0.1111396732223424,-0.12500496794768876
FNIP1,1167,black,black,0,0.5706936021946405,-0.0700382484446308,-0.0007865573409527944,-0.01515293022024786
TUT7,1167,black,black,0,0.5706219638903669,-0.05403454975720455,-0.08802071559750536,0.10423338005742738
LARP4,1167,black,black,0,0.5655240864555429,0.0017304373316281122,-0.06618861845241113,-0.005120069139812165
TAF15,1167,black,black,0,0.5609920772458198,0.25378262957313324,-0.38953579605214556,0.42722294106285047
MBNL2,1167,black,black,0,0.5456461180560573,-0.23277513701905697,0.1970370527205989,-0.2989260187380696
CSNK1A1,1167,black,black,0,0.5432247563970872,0.1650839176992656,-0.23212882227664589,0.17295021574015906
TBCK,1167,black,black,0,0.5123292669040507,-0.0861006865472628,0.14668031426362213,-0.25905057776482066
GLUD1,1167,black,black,0,0.5097371988516922,0.3259065031734512,-0.24110899963381005,0.15201978793662368
MAML2,1157,black,black,0,0.5064271621415185,0.1556289326257182,-0.29362608935546836,0.2698087787848162
PTPRG,1167,black,black,0,0.4990874514259176,-0.1689652400847224,0.19235291744526314,-0.20422984195146782
MALAT1,1167,black,black,0,0.49450872803320783,-0.14213593310788916,-0.28125697949683204,0.32165954690035814
GPHN,1167,black,black,0,0.493477485756034,-0.34497044153712075,0.320246775749656,-0.354785277056129
NNT,1167,black,black,0,0.48967490406618425,-0.03591047406221184,0.06706341358140504,-0.1724298261425492
FAM107B,1167,black,black,0,0.4881108937377233,0.27436693171792553,-0.3678502443827282,0.3149438509121964
NPEPPS,1167,black,black,0,0.4881077320472967,-0.025136313961365345,-0.012338960588518215,-0.041692090047040914
MLXIPL,1167,black,black,0,0.48135976846666756,-0.16135895675912312,0.1112066773021466,-0.14767650938396046
IL6R,1167,black,black,0,0.47933885350413447,0.520624496251951,-0.3740927620931639,0.29924403178992065
KANK1,1167,black,black,0,0.47765883977447493,0.24996332875890684,-0.12768661607776224,0.025750357261796485
ATP1B1,1167,black,black,0,0.47570439398518644,0.9202889843129123,-0.8350207352988877,0.7087403035415815
UBE2D3,1167,black,black,0,0.4723157000684159,0.20454908426427773,-0.18016336079587947,0.055217303344748496
HNRNPDL,1167,black,black,0,0.4693648087113097,0.3346267210830625,-0.28262191800226266,0.19663627568808256
KTN1,1167,black,black,0,0.45610673761917864,0.13900062564353982,-0.16860296974491398,0.05495884261272341
SRSF5,1167,black,black,0,0.45595771086075215,0.019972859933450854,0.07308398455773973,-0.17274766055281077
HMGB1,1167,black,black,0,0.44936533082792995,0.017191099366012756,-0.24907904466153186,0.28020814348161177
CNN3,1165,black,black,0,0.44544856558503776,0.8829380420424446,-0.7204714850408274,0.6498677410636767
ARHGEF12,1167,black,black,0,0.42873452947495583,-0.10897311754920094,0.22911353832111392,-0.38402543308924314
ZMYM2,1167,black,black,0,0.4260741947541132,-0.22627050627756404,0.12460065197499713,-0.14201763269355003
APOA1,1153,black,black,0,0.3986300354615854,-0.3821906568211511,0.24563163062834895,-0.29143680854168935
OGT,1167,black,black,0,0.39366297920595317,0.05913737972675787,-0.013757105216665403,0.0018212907961224192
RALGPS2,1167,black,black,0,0.3936510427395863,0.1680500314931733,0.033238449940898314,-0.15747321777126783
IMPAD1,1166,black,black,0,0.39171534879447223,0.8712847591417232,-0.7297753551541987,0.6145145079884582
BPTF,1167,black,black,0,0.39122067069982536,-0.11010514475838545,-0.06975589130976084,0.08720372028862827
RTN4,1167,black,black,0,0.3873553113102938,0.19393795115468482,-0.3369363525217982,0.3591901138956519
MT1E,1161,black,black,0,0.38560257997472297,0.2700242758638343,-0.1326579975319222,0.07616051923824733
PPP4R2,1167,black,black,0,0.3826295261285435,0.2537969086977581,-0.16557480131609692,0.0802481427056936
ZKSCAN1,1167,black,black,0,0.3808547722738822,-0.12204274056021222,0.19225382113667216,-0.3191459625483676
PIAS1,1167,black,black,0,0.3621082163441609,-0.017591897426042193,-0.062195824315379705,0.16152402073595673
SORL1,1166,black,black,0,0.3507438348151999,-0.46075449275940683,0.3391233105504483,-0.3829113726612505
ARGLU1,1165,black,black,0,0.33642430118440836,-0.20747738290589146,0.20947104957680696,-0.2643914491098145
MBNL3,1166,black,black,0,0.3134626133826856,0.9168217392651136,-0.7309423479919681,0.6522743665287734
MDM2,1166,black,black,0,0.30696393109755976,-0.2984863189872024,0.21031950259352056,-0.2427288888602469
PAPOLA,1167,black,black,0,0.29978688753282,0.03158514595898909,0.02844398917732118,-0.12554367807967734
SEC24B,1167,black,black,0,0.2903951844665033,-0.37155763151126614,0.27929082562189456,-0.3095968892258992
ERGIC1,1167,black,black,0,0.28928163073729474,-0.11803185621327877,0.15549538127722695,-0.2677368629260311
PICALM,1167,black,black,0,0.288776567877807,-0.4735612598603401,0.34169438808207914,-0.334574603037433
RBM25,1167,black,black,0,0.2868540981999851,-0.4210098645691479,0.301695705519454,-0.2818832327172945
PPP4R3A,1167,black,black,0,0.284481375260953,-0.2636313307007625,0.13344976368497308,-0.09918755760370108
SEC31A,1167,black,black,0,0.28306984561198206,-0.09114140873947334,0.15728292755657575,-0.27445880282068424
FYN,899,black,black,0,0.28036709747981486,-0.20770616351399268,0.02886139707555867,-0.006405813439143357
AGPAT3,1167,black,black,0,0.2564554642967394,-0.15776530136656294,0.2213222940130295,-0.3381594138273472
KIAA0232,1167,black,black,0,0.25332312874061386,0.11164917448773573,-0.009790952596036977,0.022681181557061992
ERN1,1167,black,black,0,0.2498334492454985,-0.22675796683619484,0.2791256800187693,-0.37263694376541734
ZFP36,1167,black,black,0,0.2447905159607607,-0.030916872393311742,0.026363482624046076,-0.09311152581868475
CTH,1165,black,black,0,0.21076756900508048,0.6749964983125498,-0.5211811290141161,0.43595674822676395
AASS,1167,black,black,0,0.19900797988388452,0.5931185172418437,-0.4776344103941227,0.46127072818472226
EIF4EBP2,1167,black,black,0,0.15620275642357614,0.7497925503376858,-0.5043298090686393,0.38795901560349716
DUSP1,1167,black,black,0,0.14700427915803618,-0.29889978928121647,0.1681483831728171,-0.17211466331657907
SLC30A10,1167,black,black,0,0.14403333616250227,0.7116958965462539,-0.46393221016541475,0.3753070331859227
FP236383-3,1161,black,black,0,0.1417286291064299,0.554101291178185,-0.23731404396757835,0.0011783201848638897
TTC37,1166,black,black,0,0.13412380283547648,0.10703290092596748,-0.045608375336340976,0.10558828022473443
TAOK1,1167,black,black,0,0.12085246797871109,-0.03225932789352435,-0.04701218479691243,0.06716683590319683
FP671120-4,1161,black,black,0,0.11159746995934904,0.4572798539183542,-0.1645159940744914,-0.08232703426106983
CANX,1167,black,black,0,0.1045878911860492,0.8572607686072933,-0.6432841256965761,0.5681507663322685
FH,1166,black,black,0,0.04590509006209759,0.7306979885705176,-0.43776308768693867,0.3431450917962871
INSIG1,1167,black,black,0,0.014941876644663227,0.7095324674938475,-0.4051875449907723,0.2833425119499173
P4HB,1167,black,black,0,-0.03953457188945412,0.7682402270744911,-0.5022734537955236,0.4747643357427214
AGT,1167,black,black,0,-0.04145843290779365,0.5085042844088418,-0.09395801657206698,-0.043719220894423254
SPTBN1,1167,black,black,0,-0.06787769804236267,0.40547613342683547,0.017437373262378937,-0.1868728779626813
VTN,1167,black,black,0,-0.12025988340694467,0.6367516072737002,-0.3586017469383943,0.3676232500883819
CLU,1167,black,black,0,-0.23568810172863722,0.5621769406234131,-0.2709510404082184,0.3354142202851508
AHR,1167,black,black,0,-0.2810840868018018,0.542310035895572,-0.3279373299477008,0.351021180860282
MIA3,1167,black,black,0,-0.3076977391521405,0.4918634521792028,-0.23761839292658105,0.2565121292283506
TRPS1,1165,black,black,0,-0.3805101637291471,0.386620388721565,-0.23896940266928168,0.3111531301502317
ANG,1165,black,black,0,-0.46828451401575477,0.41833705307517377,-0.16449207033203442,0.26560696165143055
CALR,1167,black,black,0,-0.5362676894730862,0.2925090198712937,-0.07301504136646313,0.16776571425689485
