,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
RCOR3,1166,dimgrey,dimgrey,2,-0.17626583615774244,-0.31191724085724004,0.5087500553281016,-0.46917294756966005
HMGCS2,1166,dimgrey,dimgrey,2,-0.44130612325110424,-0.15801997655884595,0.5067805944997492,-0.5909008089547068
N4BP2L2,1167,dimgrey,dimgrey,2,0.20469265702309647,-0.5696663131513284,0.5067622358661718,-0.5007122191602315
NUP98,1165,dimgrey,dimgrey,2,-0.2806757923987327,-0.4851081780524736,0.5063112880892747,-0.4847126586198801
PAFAH1B1,1166,dimgrey,dimgrey,2,-0.10210474364887236,-0.5665182586579809,0.505780448599757,-0.48456552551426746
CDC42SE2,1166,dimgrey,dimgrey,2,-0.33337240463396023,-0.613227952369685,0.5056745478044291,-0.3758149776852097
PHF3,1167,dimgrey,dimgrey,2,-0.45094725852104645,-0.1795459378701878,0.5049447753002643,-0.5937111346108532
ILRUN,1167,dimgrey,dimgrey,2,-0.3517194056603404,-0.43310497083791255,0.5042217679990386,-0.4352754499156491
PHLPP1,1167,dimgrey,dimgrey,2,-0.15447283695632164,-0.41759543416684825,0.5037646419936008,-0.4627538635129163
GBF1,1166,dimgrey,dimgrey,2,-0.20205496004571394,-0.49531135018741107,0.5025628152419406,-0.451080195388098
BCLAF1,1165,dimgrey,dimgrey,2,-0.2476637767173039,-0.3918254635698328,0.502373336649059,-0.5211693607952225
PTPRM,1167,dimgrey,dimgrey,2,0.10173615571813456,-0.5157859770970049,0.49999181859338465,-0.42008142367833395
IQGAP2,1167,dimgrey,dimgrey,2,-0.13799632098335268,-0.5767042421067594,0.4992699356773506,-0.49478611648193543
TACC1,1167,dimgrey,dimgrey,2,-0.34691984103855567,-0.4113596802760032,0.49884364511820845,-0.41839350759506044
THRAP3,1167,dimgrey,dimgrey,2,-0.3723534008222043,-0.36473793813414457,0.49879504553325976,-0.476931306112868
RBPMS,1167,dimgrey,dimgrey,2,0.18574432688739598,-0.36402881842772367,0.4976535332618417,-0.5535242396334502
MARCH7,1167,dimgrey,dimgrey,2,-0.08465448766396669,-0.3589869628584962,0.4961024154559774,-0.49330910458360433
ARHGAP26,1135,dimgrey,dimgrey,2,-0.006766541734136414,-0.5716023408759133,0.49571136953510964,-0.4539912595391569
TOP1,1167,dimgrey,dimgrey,2,-0.17188963814368385,-0.5149182003252134,0.4939068706897464,-0.4403787859063512
CDK13,1167,dimgrey,dimgrey,2,0.05890667484499393,-0.4657524591745096,0.49309692641645547,-0.5089407178465262
TCF25,1167,dimgrey,dimgrey,2,-0.18290455658499377,-0.6027298853892181,0.49218112417810184,-0.4088912871016369
DLEU1,1167,dimgrey,dimgrey,2,-0.636745199910701,-0.4449942148300638,0.4895842739267105,-0.26221562163992496
UBR5,1167,dimgrey,dimgrey,2,-0.12202352744944782,-0.5259946969885605,0.4886161006912707,-0.39571929853608767
GPATCH8,1167,dimgrey,dimgrey,2,-0.12005672086471646,-0.5289118132969134,0.48724842931537404,-0.40626778360748517
XRN2,1167,dimgrey,dimgrey,2,-0.15168321195735188,-0.37893676738601334,0.4868395094853469,-0.4957851616943056
NCOA3,1167,dimgrey,dimgrey,2,-0.324286525684827,-0.5242973729210973,0.4841615996097972,-0.39400845800512724
UBE2K,1167,dimgrey,dimgrey,2,-0.1485071499004932,-0.5642263314956069,0.4813490935236264,-0.38913322357444763
ZFP36L1,1167,dimgrey,dimgrey,2,-0.23778017584674896,-0.40909763839237573,0.4813349672921483,-0.5074195155489625
SPEN,1166,dimgrey,dimgrey,2,-0.3038511491637957,-0.35551423831181034,0.4804159428799643,-0.4775548129728296
EGFR,1166,dimgrey,dimgrey,2,-0.17639523510641142,-0.040256977157101366,0.48036618327532116,-0.5568146147871977
ATR,1167,dimgrey,dimgrey,2,-0.03486969127473916,-0.42402101553707694,0.47761932123264084,-0.43820988834049934
LMBR1,1167,dimgrey,dimgrey,2,-0.3469406505713456,-0.3029702036469507,0.4760678888581681,-0.42835209664767404
PHC3,1167,dimgrey,dimgrey,2,-0.025217971417823774,-0.4530975468016783,0.47499828967477453,-0.47311232434375666
SMAD2,1167,dimgrey,dimgrey,2,-0.20636516624786067,-0.3273402174930676,0.4749202821647692,-0.4500573132111287
AUTS2,1164,dimgrey,dimgrey,2,-0.574487944272239,-0.1993223851862398,0.47396399404458023,-0.5124552554321263
TNKS2,1165,dimgrey,dimgrey,2,-0.20569967426255947,-0.34783530459045936,0.4734117376140491,-0.46344264984936057
BRWD1,1167,dimgrey,dimgrey,2,0.16685006610699707,-0.47874228270331587,0.47291435694441386,-0.5412213664434286
ESYT2,1167,dimgrey,dimgrey,2,-0.5619227684236996,-0.3705084749134638,0.47257820855477906,-0.40347679218202226
GATAD2B,1167,dimgrey,dimgrey,2,-0.3311362620145394,-0.5194049389202519,0.47193579648064055,-0.3735536396775754
DIAPH1,1167,dimgrey,dimgrey,2,-0.32276133194099665,-0.3497099387579139,0.4715050693504167,-0.4927493585081985
FAM120B,1166,dimgrey,dimgrey,2,-0.02485794096680596,-0.21671348409431362,0.46969447872771247,-0.5608012413389352
METTL7A,1167,dimgrey,dimgrey,2,-0.5892501503272018,-0.28956768752827095,0.46576355483573895,-0.3782111967199573
GPAM,1167,dimgrey,dimgrey,2,-0.21912453048235084,-0.23813263797191717,0.46373162766548354,-0.47118003570655176
BDP1,1167,dimgrey,dimgrey,2,-0.3139932290575685,-0.407793746067427,0.46354911060521464,-0.3969898477726242
PAK2,1167,dimgrey,dimgrey,2,-0.4093380811899527,-0.33676568536672336,0.4634632405224856,-0.421736565368008
PSMD1,1166,dimgrey,dimgrey,2,-0.36024973983851327,-0.21345602406464448,0.46224543791640915,-0.4044044096180418
PDE4D,1167,dimgrey,dimgrey,2,-0.04882794586420958,-0.347198579322611,0.4618984233871848,-0.48448413073522256
MTUS1,1167,dimgrey,dimgrey,2,0.20729582074166478,-0.3075518658897913,0.46179987788986926,-0.5389890935544637
CNOT1,1167,dimgrey,dimgrey,2,-0.26253841482000884,-0.4011427256189129,0.46026288297319623,-0.44150191946443323
RAB3GAP2,1167,dimgrey,dimgrey,2,-0.20799861608177422,-0.31080201587822326,0.458099572827357,-0.4268325570449196
USP25,1167,dimgrey,dimgrey,2,0.07187975322386707,-0.4349632032639703,0.45627795682390904,-0.5048572752938588
TASOR2,1167,dimgrey,dimgrey,2,-0.0591842251962779,-0.4264674000907483,0.4550967930652037,-0.3777198560604855
ATG10,1166,dimgrey,dimgrey,2,-0.6631784917455189,-0.13109959768175863,0.4546688777617403,-0.38263235804630863
STAU1,1167,dimgrey,dimgrey,2,-0.4705356377351521,-0.2637137824798917,0.45307037326463934,-0.4465432884324711
ABLIM1,1167,dimgrey,dimgrey,2,-0.1148276064967308,-0.1976711651510194,0.4502466007067902,-0.4177783642963327
KIAA1109,1167,dimgrey,dimgrey,2,0.05662611617784672,-0.40751738407965604,0.4489515896227915,-0.5140020798295697
C5,1167,dimgrey,dimgrey,2,-0.13277463412670162,-0.07780990048162915,0.44894345834291577,-0.5872325604477184
AP3B1,1167,dimgrey,dimgrey,2,-0.16387864671009086,-0.3432297652597521,0.44701473973876954,-0.41356486777684315
ARFGEF1,1167,dimgrey,dimgrey,2,-0.12140971805921157,-0.30829323071026477,0.4461500184318693,-0.47234252521338904
PARP14,1167,dimgrey,dimgrey,2,-0.17497554418340264,-0.2411281465776579,0.44574300106620873,-0.48665623372041505
TAPBP,1167,dimgrey,dimgrey,2,-0.676683618205282,-0.3559271420083479,0.44372008401020413,-0.3527342745801841
SYNE1,1159,dimgrey,dimgrey,2,0.011975320191783819,-0.5056826252102452,0.4429762133133833,-0.44812582622013264
SLC38A4,1166,dimgrey,dimgrey,2,-0.3665165821175217,-0.11100766222206417,0.4420810767901651,-0.5282493764172294
CNOT6L,1167,dimgrey,dimgrey,2,-0.10534766798307899,-0.5730655919473548,0.44034907376677856,-0.390633251060285
TRA2A,1166,dimgrey,dimgrey,2,-0.01670110431940273,-0.5194808396161663,0.43988980331563415,-0.3804527575613329
ERBIN,1167,dimgrey,dimgrey,2,-0.08154522557328422,-0.30683904181614086,0.43957512206874183,-0.4370622131113133
PTPRF,1167,dimgrey,dimgrey,2,-0.5041614731189437,-0.09771427921751416,0.4360314007034769,-0.4796751004876028
RAP1B,1167,dimgrey,dimgrey,2,-0.19573018273996098,-0.5771669371915735,0.4349003794959092,-0.35521200581722256
HECTD4,1167,dimgrey,dimgrey,2,-0.04698550214283997,-0.3845994453302271,0.43286990410437276,-0.3842309047556679
CFH,1167,dimgrey,dimgrey,2,-0.2336838341208185,-0.007778822256040184,0.4308328388166456,-0.5732214990918064
SEPTIN2,1167,dimgrey,dimgrey,2,-0.09619613846343276,-0.3183619876702361,0.4297221706492701,-0.4330565535789283
ATM,1167,dimgrey,dimgrey,2,0.057145259197591905,-0.5482946709901871,0.4289597055212159,-0.40041246283263976
TENT2,1167,dimgrey,dimgrey,2,0.08116376016733402,-0.37111568069248285,0.4274055500423207,-0.42569930072972845
SOS1,1167,dimgrey,dimgrey,2,-0.09795235418790749,-0.46039226907126624,0.42599204833532855,-0.38936713324942507
ASAP1,1167,dimgrey,dimgrey,2,-0.2651951872043691,-0.3653205499435273,0.4257765489584849,-0.3238682064392467
WASHC4,1167,dimgrey,dimgrey,2,-0.013277376774266979,-0.3115726101631235,0.42370003338157536,-0.4239654819866551
CLINT1,1166,dimgrey,dimgrey,2,-0.04401467279867672,-0.2986097128552428,0.42353038201837884,-0.46514638038147393
NID1,1165,dimgrey,dimgrey,2,-0.1649751330992296,-0.07407940466484995,0.4231367519896363,-0.47932412169878413
SNX13,1166,dimgrey,dimgrey,2,-0.10148656289089812,-0.13896572822113032,0.4199660399646988,-0.43589253575648107
CELF2,520,dimgrey,dimgrey,2,-0.17973877352822376,-0.5440352162794172,0.41856362542953784,-0.3122371741257168
SETX,1167,dimgrey,dimgrey,2,-0.11337707726708789,-0.34630650888326936,0.4173836658401183,-0.4390002569224414
PIKFYVE,1167,dimgrey,dimgrey,2,-0.20902894770649366,-0.29063613611235134,0.41675282666837243,-0.37770571610917286
STAU2,1167,dimgrey,dimgrey,2,-0.12218271969965062,-0.3296658898168866,0.4116817121195039,-0.37431338035550304
XPO1,1167,dimgrey,dimgrey,2,-0.19852963986819164,-0.3666617552170324,0.4084518721133574,-0.37061066207058246
CCND3,954,dimgrey,dimgrey,2,-0.014887902028361565,-0.5154182812877469,0.40671138552262187,-0.376497765874075
WDR26,1167,dimgrey,dimgrey,2,-0.36791715584624923,-0.3523320229576582,0.40649260564965606,-0.3461591419461409
RBM26,1167,dimgrey,dimgrey,2,0.1657754873027442,-0.44224679463207517,0.4049077246507817,-0.38878696015916325
MPDZ,1167,dimgrey,dimgrey,2,-0.14051955676670108,-0.15214443222947785,0.4048540422211765,-0.43153452842936113
NSD1,1167,dimgrey,dimgrey,2,-0.2924339678331233,-0.2890173137462311,0.40451089321127415,-0.418812455759126
ASGR1,1167,dimgrey,dimgrey,2,-0.10639448450583446,-0.29407802691426776,0.40150945433999163,-0.3711567939067507
HNRNPH1,1167,dimgrey,dimgrey,2,0.08324585461562646,-0.4162484808325811,0.4012009428360111,-0.3601023253624961
KMT2A,1166,dimgrey,dimgrey,2,0.02387344207762434,-0.4236978858491368,0.3989813185225519,-0.37173675644876014
GALNT2,1166,dimgrey,dimgrey,2,-0.09329245166374779,-0.03756667899390486,0.39867502731748583,-0.4853292860550181
CFLAR,1167,dimgrey,dimgrey,2,0.10086880465512349,-0.4384386231545282,0.398180105654795,-0.42334955503190397
CPEB4,1167,dimgrey,dimgrey,2,-0.04298034090521537,-0.18803267980376026,0.39518942365039716,-0.40477636452540633
ALDOB,1167,dimgrey,dimgrey,2,-0.28494474436863354,-0.063466730473259,0.39484525041144897,-0.44734022956253633
RREB1,1167,dimgrey,dimgrey,2,0.015009780361394007,-0.371632958699802,0.3913909256061964,-0.3200627846347417
WASF2,1167,dimgrey,dimgrey,2,-0.4647529231182815,-0.25622971772713204,0.3894688401026515,-0.38519710036413557
CYP4A11,1160,dimgrey,dimgrey,2,-0.20403367511946288,0.050588020895293975,0.3890490912276142,-0.4872244217431455
MAP4,1167,dimgrey,dimgrey,2,-0.49117729245193326,-0.33870710029431733,0.37791182506846727,-0.2305636220340401
SCARB2,1166,dimgrey,dimgrey,2,-0.3814728793256947,-0.039780855589884034,0.3778483119143255,-0.4749326513282941
PPP2R5A,1167,dimgrey,dimgrey,2,-0.5236254547199943,-0.24898575694844982,0.37726112880848,-0.3214886394214825
TLCD4,1166,dimgrey,dimgrey,2,-0.21264202368445143,-0.014592469933503308,0.3761747184942148,-0.3853390603248421
RPS6KA3,1167,dimgrey,dimgrey,2,-0.3463040774005336,-0.3072535365804298,0.37598373642125754,-0.34783247013026186
CUL1,1167,dimgrey,dimgrey,2,-0.1791199329280336,-0.18277224854493693,0.3748988876467717,-0.36951194320893516
XPR1,1167,dimgrey,dimgrey,2,-0.25937202888619487,-0.23847841120953212,0.3707625954755727,-0.30038642167580853
HNRNPC,1167,dimgrey,dimgrey,2,-0.027798917297892897,-0.4238581962038389,0.37069242415532466,-0.35474617232165845
ASL,1167,dimgrey,dimgrey,2,-0.216570431545681,-0.08340490252129763,0.3691734681154363,-0.43523982046011966
PPM1B,1167,dimgrey,dimgrey,2,-0.27736039137853086,-0.344516684483415,0.369150086235382,-0.2700053310660301
UBR4,1167,dimgrey,dimgrey,2,-0.0914911540490056,-0.19014535488256396,0.3682986561717147,-0.423375587824953
TM4SF4,1167,dimgrey,dimgrey,2,-0.5874283854247196,-0.07014949085527597,0.3681934173128008,-0.3329522962399111
MED13,1167,dimgrey,dimgrey,2,-0.11460130212822736,-0.37686116107514894,0.3680518519404555,-0.35406516632198465
CUX1,1167,dimgrey,dimgrey,2,0.18973700915937353,-0.4092364518629861,0.3641194195483972,-0.32273113316387825
TRIM24,1166,dimgrey,dimgrey,2,-0.3480640139153429,-0.12478429948788959,0.3580912386438541,-0.3321018099634202
ACO1,1167,dimgrey,dimgrey,2,-0.3384701579361258,-0.052012105319829825,0.35731285878917346,-0.41217069957106073
C8A,1165,dimgrey,dimgrey,2,-0.03937789295647765,0.055793183983322635,0.3550397718893027,-0.5038017279118303
CHST11,752,dimgrey,dimgrey,2,-0.18492230882246644,-0.42993791691576316,0.35421411941839787,-0.22619921186295974
FGL1,1167,dimgrey,dimgrey,2,-0.4095294225525002,0.07361694486109567,0.3533713456436264,-0.4844020911033382
CDC73,1167,dimgrey,dimgrey,2,-0.3544958214536941,-0.17548045008781493,0.35167378902536905,-0.30647477350197855
CFB,1167,dimgrey,dimgrey,2,-0.5192342749749107,0.05916300387855465,0.3510499298048481,-0.3899646881980603
CDC42BPA,1166,dimgrey,dimgrey,2,-0.22021787263889456,0.02496816829923078,0.34892149147843127,-0.39056046235736985
ANKHD1,1167,dimgrey,dimgrey,2,0.1187259733049683,-0.40174711465871976,0.3461298026156404,-0.3170409196263186
ST6GAL1,1167,dimgrey,dimgrey,2,0.2631238704273968,-0.31614484842239526,0.343183348455845,-0.4678930756654866
SPTAN1,1167,dimgrey,dimgrey,2,-0.7019027371799561,-0.18715103102698247,0.33721473052836337,-0.29499709034030697
DCAF6,1167,dimgrey,dimgrey,2,-0.251797788840587,-0.03317939892442815,0.3361159157968702,-0.36135036897906764
ELL2,1167,dimgrey,dimgrey,2,-0.19225003779448005,-0.05760289489374014,0.3327874847678437,-0.3851546897596989
SLC20A2,1167,dimgrey,dimgrey,2,-0.016166894080083087,-0.30454708473807457,0.33112836055248657,-0.2619301756192285
TFG,1167,dimgrey,dimgrey,2,-0.2645494442458842,-0.08720480911582407,0.3294718620094604,-0.3139567936475792
PPP3R1,1167,dimgrey,dimgrey,2,-0.1795595319144056,-0.311283783004541,0.3294144585824901,-0.29825349506251425
ZNF207,1167,dimgrey,dimgrey,2,0.08144607844716312,-0.3107973089946495,0.32637621128595956,-0.2998167791641099
GTF2I,1167,dimgrey,dimgrey,2,-0.3399994992931266,-0.10817970381057392,0.32493079099671396,-0.31226434482195325
PARP4,1167,dimgrey,dimgrey,2,0.2679269522381325,-0.3869560073357216,0.3233565030392293,-0.35918418947608566
PPP2R5C,1166,dimgrey,dimgrey,2,0.09728309713430876,-0.49197583518171006,0.32256638646731983,-0.29097741808054056
GOLGB1,1167,dimgrey,dimgrey,2,0.007497732277824967,-0.16454431321496554,0.3191011871591672,-0.39015531779939683
SYNE2,1167,dimgrey,dimgrey,2,0.10021577607447481,-0.4522436956109314,0.31755388570088294,-0.3029249525787075
RNF130,1167,dimgrey,dimgrey,2,-0.37160404207004843,0.00551840662908422,0.31674887154612047,-0.3415084333429248
JAK1,1167,dimgrey,dimgrey,2,0.15744348425212262,-0.3814745295738057,0.31558276118090883,-0.34927215824717533
VPS41,1167,dimgrey,dimgrey,2,0.008130425689305507,-0.15126094083604327,0.3148409073761582,-0.3549723383789733
ASXL2,1167,dimgrey,dimgrey,2,-0.38877395622102484,-0.2178910604814567,0.3136959733742875,-0.24758907814904152
KDM5A,1167,dimgrey,dimgrey,2,-0.05168479038897203,-0.31094916051971877,0.31283285535373395,-0.2975556247994171
SF3B1,1167,dimgrey,dimgrey,2,-0.4024914738231791,-0.17912875119776145,0.31271951842276224,-0.24602069796364023
SF1,1167,dimgrey,dimgrey,2,0.004148020700324286,-0.14570955828857987,0.31113892150026556,-0.36973931500335816
URI1,1167,dimgrey,dimgrey,2,-0.1111675665904441,-0.22280737716065024,0.30750404505223633,-0.29209258355142553
HIPK3,1166,dimgrey,dimgrey,2,-0.0035225581546681583,-0.10240537996040602,0.3069123621204844,-0.4143999423838192
SLCO1B1,1167,dimgrey,dimgrey,2,0.046554034302288744,-0.012970267351658968,0.3055778007816083,-0.3832185425163725
HNRNPA3,1167,dimgrey,dimgrey,2,-0.37178973852819414,-0.10349318754093706,0.30544592150165534,-0.2943600185016509
GNB1,1167,dimgrey,dimgrey,2,-0.502730064988753,-0.26478060746374293,0.3051798787582545,-0.22690259787871173
SMAP2,1167,dimgrey,dimgrey,2,-0.2547093705839482,-0.3804128770465056,0.30485057688775064,-0.21139022451157327
RAB7A,1167,dimgrey,dimgrey,2,-0.11324747361219444,-0.3597553792928665,0.3043112921524455,-0.27186153625568554
SEPTIN7,1167,dimgrey,dimgrey,2,-0.3163237469231918,-0.32194434979918857,0.30364274707901445,-0.2305484894492255
ITGB1,1167,dimgrey,dimgrey,2,-0.30771708799081166,-0.04571195120198497,0.2996985682837804,-0.3590495795279139
PTMS,1167,dimgrey,dimgrey,2,-0.3019791013922994,-0.04637525057688137,0.29847139971577147,-0.3553092091445713
TRIP12,1167,dimgrey,dimgrey,2,-0.022400414817983792,-0.1923647983637543,0.29582985628454184,-0.33292868073388926
PROX1,1166,dimgrey,dimgrey,2,-0.046349815963386776,0.1235202653277223,0.2938566441975574,-0.3904103636761554
LIMS1,1166,dimgrey,dimgrey,2,-0.12127939813582349,-0.18821933653448472,0.28882552099990516,-0.23408090685400104
G6PC,1167,dimgrey,dimgrey,2,-0.40128349716750883,0.08909608321183082,0.2875216758441188,-0.3967609252637149
RASA1,1167,dimgrey,dimgrey,2,0.06446863057687967,-0.27852992967515855,0.2813459926512965,-0.2650297957165243
PRRC2C,1167,dimgrey,dimgrey,2,-0.4370195736858096,-0.22161733218148136,0.27923182847836764,-0.23134258145975
UBE3C,1167,dimgrey,dimgrey,2,-0.26979628668483874,-0.09611728375060151,0.2772408448410796,-0.27959573866425425
PON2,1167,dimgrey,dimgrey,2,-0.11185906475280911,0.03705112461476502,0.2680431574043616,-0.3459296441183827
TMCC1,1167,dimgrey,dimgrey,2,-0.0065766001169159935,-0.20761698670164333,0.2626841686614339,-0.27097170842059914
SLC38A1,1162,dimgrey,dimgrey,2,-0.4391906778163421,-0.166099367135033,0.2622222068716361,-0.17358209087825432
TSHZ2,1142,dimgrey,dimgrey,2,-0.24957740416683635,0.08412544873341495,0.26161900010578537,-0.44525474791216113
ALCAM,1167,dimgrey,dimgrey,2,-0.15918941467459702,0.13676870358579568,0.2601733948451176,-0.2987555614309482
RB1CC1,1167,dimgrey,dimgrey,2,-0.25095395510942153,-0.09470389987002803,0.2576936101686279,-0.2641384568563706
A1BG,1166,dimgrey,dimgrey,2,-0.033410666296893585,0.0633871020060007,0.2570887153837568,-0.3645407193823025
ABCA6,1167,dimgrey,dimgrey,2,-0.04002820062679504,0.035551253692714176,0.253875625784098,-0.28266443194518565
RPL11,1167,dimgrey,dimgrey,2,-0.5673857486714493,-0.35413708326551174,0.24990680278033908,-0.07074541967550582
RNF213,1167,dimgrey,dimgrey,2,-0.35581662188179314,-0.2899432264903181,0.24870656816038972,-0.1832707258816119
SEC63,1166,dimgrey,dimgrey,2,-0.06969531741346761,0.01873585612463907,0.24751234929408467,-0.30420445223052905
