Gene,NP_Score,is_Seed,Rank,P_value
SLC38A4,0.002642799466906,Yes,1,6.172458490216653e-05
EGFR,0.0026062481463726,Yes,2,0.00012344916980433306
CCDC50,0.0025483715588366,Yes,3,0.0001851737547064996
RHOA,0.0023642782692431,Yes,4,0.0002468983396086661
CCDC192,0.0023462983199795,No,5,0.0003086229245108327
MT-CO2,0.002132927874904,Yes,6,0.0003703475094129992
MT-CO3,0.0021276178714303,Yes,7,0.00043207209431516574
MT-ND1,0.0021159173458864,Yes,8,0.0004937966792173322
MT-ND4,0.0021107027874309,Yes,9,0.0005555212641194987
MT-ND3,0.0021097693113875,Yes,10,0.0006172458490216654
MT-ND2,0.0021061809375147,Yes,11,0.0006789704339238319
MT-ND5,0.0020813912185705,Yes,12,0.0007406950188259984
MT-CYB,0.0020443701396321,Yes,13,0.000802419603728165
JUN,0.0019794598768066,Yes,14,0.0008641441886303315
NFIB,0.0019632441155122,Yes,15,0.000925868773532498
OR6A2,0.0019353751357134,No,16,0.0009875933584346645
UBE2H,0.0019013883678625,Yes,17,0.001049317943336831
MET,0.0018738314018049,Yes,18,0.0011110425282389975
PLCG2,0.0018312274407303,Yes,19,0.001172767113141164
SCD,0.0018224373613376,Yes,20,0.0012344916980433307
SPTAN1,0.0018115851583949,Yes,21,0.001296216282945497
SOD2,0.0018062962580146,Yes,22,0.0013579408678476637
FH,0.0017989405648707,Yes,23,0.0014196654527498303
INSR,0.0017961177412032,Yes,24,0.0014813900376519967
CANX,0.0017652647447359,Yes,25,0.0015431146225541633
SYNE2,0.0017511074526876,Yes,26,0.00160483920745633
UBE2D2,0.0017452939912916,Yes,27,0.0016665637923584963
NPM1,0.001743566821299,Yes,28,0.001728288377260663
BRI3,0.0017413712646525,Yes,29,0.0017900129621628296
ATP1B1,0.0017410098958958,Yes,30,0.001851737547064996
TMED10,0.001734082116408,Yes,31,0.0019134621319671626
G6PC,0.001710350949157,Yes,32,0.001975186716869329
CERS2,0.0017071136305907,Yes,33,0.0020369113017714956
NFAT5,0.0016954744571043,Yes,34,0.002098635886673662
SAT1,0.0016944451474164,Yes,35,0.002160360471575829
SPTBN1,0.0016941047162855,Yes,36,0.002222085056477995
POR,0.0016940602730356,Yes,37,0.0022838096413801616
CDC42BPA,0.0016917762668646,Yes,38,0.002345534226282328
SLC1A2,0.001685229696808,Yes,39,0.002407258811184495
GPAM,0.001680999206016,Yes,40,0.0024689833960866614
LARP1,0.0016775121066512,Yes,41,0.002530707980988828
AFF4,0.0016608802272265,Yes,42,0.002592432565890994
SH3D19,0.0016597018163835,Yes,43,0.002654157150793161
PTPRF,0.0016594245559299,Yes,44,0.0027158817356953274
SLC30A10,0.0016559302493151,Yes,45,0.002777606320597494
AASS,0.0016551332109015,Yes,46,0.0028393309054996606
ABCB11,0.0016540121477149,Yes,47,0.0029010554904018273
LEPR,0.0016533424064582,Yes,48,0.0029627800753039934
DSP,0.0016528394614997,Yes,49,0.00302450466020616
NR5A2,0.0016504380894867,Yes,50,0.0030862292451083267
LBR,0.0016479714866133,Yes,51,0.0031479538300104933
MTRNR2L12,0.0016393973307561,Yes,52,0.00320967841491266
ELL2,0.001637552888688,Yes,53,0.003271402999814826
UHMK1,0.0016257282884723,Yes,54,0.0033331275847169927
HPN,0.0016256577331381,Yes,55,0.0033948521696191593
VMP1,0.0016241122059272,Yes,56,0.003456576754521326
GPT2,0.0016165360553233,Yes,57,0.0035183013394234925
TOR1AIP2,0.0016146068087177,Yes,58,0.003580025924325659
SAMHD1,0.0015948526661307,Yes,59,0.0036417505092278253
PDK4,0.0015938923046143,Yes,60,0.003703475094129992
CALD1,0.0015839354705204,Yes,61,0.0037651996790321585
FAT1,0.0015819349196705,Yes,62,0.003826924263934325
EIF3A,0.0015811002975988,Yes,63,0.0038886488488364917
AGMO,0.0015784255195478,Yes,64,0.003950373433738658
AHR,0.001577460106611,Yes,65,0.0040120980186408245
IGFBP1,0.0015727620058833,Yes,66,0.004073822603542991
BAZ1A,0.0015508530263686,Yes,67,0.004135547188445158
ZFHX3,0.0015500068242376,Yes,68,0.004197271773347324
MTSS1,0.0015386980311045,Yes,69,0.004258996358249491
SCN11A,0.0013321394025656,No,70,0.004320720943151658
TP53,0.001303463417277,No,71,0.004382445528053824
GNAL,0.0012584007630637,No,72,0.00444417011295599
CTNNB1,0.0012521061916688,No,73,0.0045058946978581566
WWC1,0.0012311580053619,No,74,0.004567619282760323
INS,0.0012184466467165,No,75,0.00462934386766249
SFMBT2,0.0011892597619259,No,76,0.004691068452564656
GNB1,0.0011094199631592,No,77,0.004752793037466823
TOR1A,0.0009927908533083,No,78,0.00481451762236899
STAT3,0.0009588446092866,No,79,0.004876242207271156
AKT1,0.0009212071427771,No,80,0.004937966792173323
SRC,0.0008984509611394,No,81,0.0049996913770754894
CDC42,0.0008951661370824,No,82,0.005061415961977656
ACTB,0.0008051299587673,No,83,0.005123140546879823
NDUFS3,0.000800127999768,No,84,0.005184865131781988
TOR1B,0.0007909019024528,No,85,0.005246589716684155
NDUFS8,0.0007848222948256,No,86,0.005308314301586322
NDUFS2,0.000744814189568,No,87,0.005370038886488488
GNG2,0.0007434282964924,No,88,0.005431763471390655
UQCRFS1,0.0007419633273232,No,89,0.0054934880562928215
NDUFV1,0.0007349256948796,No,90,0.005555212641194988
HSP90AA1,0.0007347629819646,No,91,0.005616937226097155
RPS27A,0.0007287491795083,No,92,0.005678661810999321
CYC1,0.000727254438158,No,93,0.005740386395901488
IL6,0.0007193187095639,No,94,0.0058021109808036545
NDUFV2,0.0007175318057749,No,95,0.00586383556570582
ALDH3A2,0.0007130912371387,No,96,0.005925560150607987
NDUFS1,0.0007016782947314,No,97,0.0059872847355101535
NDUFAB1,0.0006980139519755,No,98,0.00604900932041232
SDHB,0.0006905886985575,No,99,0.006110733905314487
TNF,0.0006895926835925,No,100,0.006172458490216653
UQCR10,0.0006851226665047,No,101,0.00623418307511882
CALM3,0.0006823325656221,No,102,0.0062959076600209865
COX5A,0.0006810267156207,No,103,0.006357632244923153
NDUFA5,0.0006767548143985,No,104,0.00641935682982532
NDUFS4,0.0006759203534441,No,105,0.006481081414727486
MAPK3,0.0006750045205775,No,106,0.006542805999629652
SDHA,0.0006730121775762,No,107,0.006604530584531819
NDUFA12,0.0006715726867489,No,108,0.006666255169433985
NDUFA13,0.0006694180386437,No,109,0.006727979754336152
UQCRQ,0.0006693436358394,No,110,0.0067897043392383186
NDUFB8,0.0006688331184326,No,111,0.006851428924140485
UQCRC2,0.0006669497296774,No,112,0.006913153509042652
UQCRB,0.0006660183481179,No,113,0.006974878093944818
EP300,0.0006654360123002,No,114,0.007036602678846985
MT-CO1,0.000662111565784,No,115,0.007098327263749152
