Gene,NP_Score,is_Seed,Rank,P_value
ZNF407,0.0043857457019383,Yes,1,6.172458490216653e-05
ZNF236,0.0039475876313949,No,2,0.00012344916980433306
CTNNB1,0.0019755111064892,Yes,3,0.0001851737547064996
TP53,0.0016368357838489,No,4,0.0002468983396086661
MT1E,0.0016065265290876,Yes,5,0.0003086229245108327
ALB,0.001481727512494,Yes,6,0.0003703475094129992
B4GALT1,0.0014783835208764,Yes,7,0.00043207209431516574
APP,0.0014590889126722,Yes,8,0.0004937966792173322
SNX13,0.0014451782804176,Yes,9,0.0005555212641194987
MAN2A1,0.0013440758729449,Yes,10,0.0006172458490216654
NFKB1,0.0012770406549023,Yes,11,0.0006789704339238319
MT2A,0.0012754917490499,Yes,12,0.0007406950188259984
EGFR,0.0012113647828479,No,13,0.000802419603728165
BBOX1,0.0011763148065487,No,14,0.0008641441886303315
APOA1,0.0011658397598168,Yes,15,0.000925868773532498
CHST11,0.0011636785533344,Yes,16,0.0009875933584346645
C3,0.0011414567103485,Yes,17,0.001049317943336831
PRKN,0.0011285266450442,Yes,18,0.0011110425282389975
FBXW11,0.0011264202571319,Yes,19,0.001172767113141164
ZNF644,0.0011217519379922,Yes,20,0.0012344916980433307
MAN1A1,0.0011103413549816,Yes,21,0.001296216282945497
QKI,0.0011038837373648,Yes,22,0.0013579408678476637
CP,0.0011030581612331,Yes,23,0.0014196654527498303
VAPA,0.0010839295114384,Yes,24,0.0014813900376519967
PDXDC1,0.0010772941393507,Yes,25,0.0015431146225541633
RASA1,0.0010771525473306,Yes,26,0.00160483920745633
A2M,0.001071062349032,Yes,27,0.0016665637923584963
XRCC5,0.0010699701227175,Yes,28,0.001728288377260663
PPP1CB,0.0010623608350994,Yes,29,0.0017900129621628296
FGA,0.0010463256660194,Yes,30,0.001851737547064996
CCNH,0.0010350968776752,Yes,31,0.0019134621319671626
PTP4A1,0.0010340234738734,No,32,0.001975186716869329
PICALM,0.0010320824943661,Yes,33,0.0020369113017714956
MAP3K5,0.0010240127694535,Yes,34,0.002098635886673662
