,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
ACOX1,16,rosybrown,rosybrown,5,-0.24234680206911322,0.4597151548018745,-0.06773500388439202,0.586900188759356,-0.49093330936940394,0.9154984932727158,0.2762941273503365,0.2905941740755439
ACSL1,18,darkgrey,darkgrey,1,-0.1807091431091012,0.462594414182295,-0.25958852288232576,0.3394314733019373,-0.2616554344913655,0.2610850097970492,0.0487529033139611,-0.03098699775679583
ACSM2A,12,darkgrey,darkgrey,1,0.26653349346594746,0.7286838651761246,-0.31104971098401324,0.4047204456335076,-0.29201427724916423,0.24811776094162105,0.08083253797181957,0.4141702986322972
ACSM2B,10,darkgrey,darkgrey,1,0.2546501532467599,0.7109931205731196,-0.47247213326824916,0.40675648597558844,-0.22458578594802106,0.3961470115238627,-0.09537072249479084,0.3103633974365597
ACTB,18,lightgrey,lightgrey,4,0.5627365194120392,-0.6578945746200743,-0.3996553567961277,-0.9573758046124469,0.9550220019021258,-0.7578857262593871,-0.8173819610887847,-0.6112076130960541
ACTG1,18,lightgrey,lightgrey,4,0.7026969567893413,-0.5418509331307664,-0.4132917815674257,-0.8777222290485566,0.9111491957257599,-0.6907591205911396,-0.8073891977400917,-0.5864126551942953
ACTR2,18,indianred,indianred,2,0.0695115227473031,-0.10525600517088116,0.24898717952025903,-0.06815684387497702,0.02192110955971372,-0.23362152725564594,0.12348722035634656,-0.1439412832783199
ACTR3,18,white,white,6,-0.5753229325673884,0.42976334396716664,0.6332635671886435,0.800259307208668,-0.9164967122418585,0.501852431369603,0.9391480707820961,0.645821825000253
ADAM10,18,white,white,6,-0.7388142815575651,0.021474527394709658,0.5880550468974513,0.47128999345452816,-0.6097676621506228,0.3148115511677712,0.7302305847663076,0.2788021203388905
ADAR,18,lightcoral,lightcoral,3,-0.04099437871600743,0.7111971836904134,0.009455398280256338,0.6743625466524992,-0.5294526900369091,0.19505363354876462,0.3101011201821891,0.5509418281377059
ADD1,18,indianred,indianred,2,0.13015574707150174,-0.1502705443861914,0.39199080124342045,0.0025089329985579544,-0.028140677589510256,-0.04124081591708922,0.20215704846431373,-0.19954036264631317
ADH1B,12,darkgrey,darkgrey,1,0.18837169474628385,0.9849152933776535,-0.25610222507311603,0.7673874482121169,-0.5996377402936991,0.646717122730828,0.27387474292038927,0.5181956870616948
ADH4,13,darkgrey,darkgrey,1,0.3105026560294006,0.8277189001120447,-0.39963211495149475,0.5215957014380079,-0.3422320584479958,0.6023585744672834,0.019133249206673884,0.04124995554459265
ADI1,15,darkgrey,darkgrey,1,0.5105570451841434,0.4750462645384259,-0.45268658092689135,0.11933603339920404,0.08086047969289467,0.2594010432228759,-0.32956770159352566,-0.07220631591051452
ADK,18,indianred,indianred,2,-0.5404436951008036,-0.021970067585756016,0.7192456784249232,0.39982849601133186,-0.5490070145598345,0.3796473479779997,0.6629684278129027,0.06120963903518889
AFDN,16,darkgrey,darkgrey,1,-0.27732420916213724,0.5541002444173331,0.14257893426233684,0.6560685915018447,-0.5891293923057768,0.656714137647763,0.4166519628618017,0.2739376469903219
AFF1,18,lightgrey,lightgrey,4,-0.1721798761295352,0.6534981504528846,0.37792102912350584,0.7244980412964618,-0.7627672644680806,0.30386398269192993,0.6697843323665296,0.25076635102432515
AFF4,18,black,black,0,0.0045462081867131575,-0.14875419710246524,-0.6283639290512653,-0.3884968384826394,0.48681494437681083,-0.1745850391167804,-0.571017032286635,0.058263350613050276
AGAP1,17,lightcoral,lightcoral,3,0.11425532990725931,0.08948506270946086,-0.16187841973213488,0.12295142719972103,0.015345923958828049,0.4585867449876664,-0.16417452517785447,-0.24581098845031932
AGFG1,18,lightgrey,lightgrey,4,-0.22175192189191834,0.5172186115901906,0.14510520300795537,0.5639385803509557,-0.6141229804147865,0.45915544880586595,0.5437716164908415,0.20669428686590763
AGMO,11,indianred,indianred,2,-0.3688680257543416,-0.10408881112413941,0.40577453599681657,0.08180869822526443,-0.18624605012190673,-0.1878381580715051,0.34423132314403515,-0.1157605377379893
AGPAT3,18,lightgrey,lightgrey,4,-0.37043850431025827,0.5623220928231516,0.05311118329653544,0.6013524436716658,-0.6986447766452584,0.6778950469597135,0.6043678392428302,0.3836527858013933
AGT,13,lightcoral,lightcoral,3,-0.2898910875336949,0.8648360154747393,-0.05835903657110323,0.8944808749608234,-0.7805491296635672,0.7728418178023299,0.49360633250578145,0.6230914615444834
AGXT,12,darkgrey,darkgrey,1,0.2050741281185756,0.9603261081572867,-0.2893752710549851,0.720066445951379,-0.5463113402872822,0.6171791536392996,0.23559969348389445,0.4916845764624482
AHCTF1,18,lightcoral,lightcoral,3,-0.4914872098246715,0.2032854381297621,0.31501713867322506,0.5039442518152277,-0.4555909346394715,0.4182692003712691,0.3691857009726016,0.3606267914696732
AHNAK,18,indianred,indianred,2,-0.11705112038732401,-0.6216445802584613,0.2350327675632063,-0.465465797376134,0.29411013157819993,-0.12421538262811543,-0.040312594681682225,-0.398870762537512
AHR,18,lightcoral,lightcoral,3,-0.2103127373587653,0.730690955563463,0.3950066896754271,0.9274081994441823,-0.8542002441772863,0.6324769485927649,0.6818015324836897,0.506425312283086
AHSG,14,lightcoral,lightcoral,3,-0.12264499274853514,0.834254734570077,-0.23396960996360655,0.6872605447835163,-0.5762059876951047,0.517912569092795,0.29837302588765274,0.6238850934000535
AIG1,18,lightcoral,lightcoral,3,-0.2568025767119424,0.40228302692827567,0.19696052934602298,0.6314562058039633,-0.6125927302202365,0.7507303310005488,0.48621484637499507,0.6053940528954032
AKAP13,18,lightcoral,lightcoral,3,-0.5274351234722051,0.19791172882591065,0.4961305812304688,0.5154000883905121,-0.5249753109254843,0.18430097836431994,0.4907638545839788,0.12448952993107307
AKAP9,18,whitesmoke,whitesmoke,7,-0.5464812401281592,0.3180514836329813,0.14463640514819182,0.5482937661611692,-0.5429623258732775,0.2937954128734776,0.46688689943480455,0.8132984446247108
AKR1C1,14,indianred,indianred,2,0.07201955571252976,0.047658745527504626,-0.5766661721288551,-0.1706276680874337,0.24924180810886098,0.04762164270471238,-0.4361315199392972,-0.28215332670305393
AKR1C2,11,darkgrey,darkgrey,1,0.30708506425818577,0.5698039766277812,-0.437498446125291,0.2794739837189379,-0.07929840784588375,0.06393457294912175,-0.19456834642177065,0.23374283052111366
AL135905-2,8,darkgrey,darkgrey,1,-0.014361554470318168,0.6794241616367405,0.20864537052266866,0.7035413785166585,-0.6817923469054532,0.5408168771600634,0.536866982008199,0.41743279950141177
AL391117-1,15,indianred,indianred,2,-0.1864108000709377,-0.09298441674722087,0.4896805815220654,0.15009755727474922,-0.22733913464429326,-0.2118539068801189,0.3648512117810294,0.47883626076294505
ALAS1,15,lightcoral,lightcoral,3,-0.2471780336931634,0.6095315047648789,-0.03929434749642965,0.7254383405609075,-0.5206742887435706,0.4875367807402234,0.23884394163876502,0.6214514361331339
ALB,17,black,black,0,0.77673754515995,0.6896438515393633,-0.35956478557513843,0.24892902974337938,-0.07172216260799182,0.10673736883171661,-0.15100792522564246,0.1628195927341309
ALCAM,17,darkgrey,darkgrey,1,-0.1039350800541834,0.7015761307532722,-0.13884876699982157,0.5371633303033595,-0.5540692670859716,0.3286986717186049,0.39177813590094457,0.33499759752665065
ALDH1A1,15,darkgrey,darkgrey,1,0.482038257276595,0.5291611330060287,-0.4480812736786259,0.24095361389889997,0.03500429360362538,0.17433668933062868,-0.345837222449046,-0.05896009302069358
ALDH1L1,11,darkgrey,darkgrey,1,0.3812711025584103,0.48789634849712454,-0.6529664452951965,0.08208330799625678,0.11260337682064163,0.2747731319050538,-0.3934179374494537,-0.18019881589899414
ALDH2,18,darkgrey,darkgrey,1,0.007977309993328591,0.7608162769212007,0.014743080054998496,0.7230059212090959,-0.5780628598389337,0.5322834098499074,0.29801210604664574,0.1574015981023821
ALDH3A2,15,darkgrey,darkgrey,1,0.429343211439123,0.6544178306158406,-0.31994786838514144,0.28657568351502316,-0.2336319939044748,0.01493295739984573,0.10263116981835807,0.4717699068961376
ALDOB,13,darkgrey,darkgrey,1,0.24759630658461332,0.9207997038668798,-0.2645110086062194,0.6789373129435023,-0.522992264619044,0.6741348045983249,0.2018875141215814,0.20551275679502298
AMBP,17,black,black,0,0.8019016362295235,0.6711602015916335,-0.643542357691462,0.13395008513535192,0.07782568847852586,0.1388618188435213,-0.3569341840342731,0.17622885631503135
ANG,13,darkgrey,darkgrey,1,0.2963366371924891,0.833573592585229,-0.3483833903580442,0.4906935364431896,-0.3575388121529388,0.32505474760537856,0.08634059790707689,0.473055147460221
ANGPTL3,12,darkgrey,darkgrey,1,0.18788764935556468,0.965534114009537,-0.27043037268322256,0.7476558575328499,-0.5827768431714911,0.6366328821047345,0.2678320584570482,0.49990407122745883
ANKH,17,darkgrey,darkgrey,1,-0.2088278682946905,0.5203806433454344,0.08737263464772763,0.4582670642195028,-0.5595899806567336,0.2889524135455677,0.5197495369206219,0.18406543898009212
ANKHD1,18,indianred,indianred,2,-0.5342925327762729,-0.1951423420600963,0.47712821664052096,0.1534233984877313,-0.2661245809145268,0.2819592354708559,0.35791814594574056,-0.3633969051787066
ANKIB1,18,darkgrey,darkgrey,1,0.1010673876710425,0.6496995532136275,0.18214860339019143,0.6434233818068111,-0.620110185035202,0.4156801531776709,0.522413845618046,0.6352208499334165
ANKRD11,18,lightcoral,lightcoral,3,-0.5929550798724553,0.3260275816299475,0.2901152696384976,0.566375968966847,-0.7023218637189826,0.4771058855961436,0.7229037279343133,0.6621053557480726
ANKRD12,18,indianred,indianred,2,-0.6672918058199865,-0.07372532319004121,0.7830082358660576,0.3856974957451519,-0.5412960701939897,0.1372467531101926,0.7243177273815541,0.06829974166259052
ANKRD17,18,lightcoral,lightcoral,3,-0.4193358940306265,0.512071074878158,0.22252046418092017,0.7875818504564231,-0.6539106243954914,0.49300529076804406,0.45044549602894074,0.692457947796986
ANKRD28,18,darkgrey,darkgrey,1,-0.0911780139289591,0.438100478892359,-0.07384773305066773,0.369879637717918,-0.322222677525655,0.3885719803361782,0.14725140916967197,-0.26469581011963383
ANKRD44,18,lightcoral,lightcoral,3,-0.20470655375440072,0.6079225501437743,0.5028826909127216,0.7801958948770215,-0.7967076095284241,0.3055662443527309,0.739413726527445,0.3142451063078834
ANKS1A,18,lightcoral,lightcoral,3,-0.33139460900215123,0.694692538866322,0.20666305031086316,0.8426162039015618,-0.7752627896337817,0.5309586183845115,0.6001167220561995,0.8497391050630558
ANO6,17,lightcoral,lightcoral,3,-0.23428468485590334,0.4348816900273324,0.01052622719146785,0.5919072266615987,-0.5023470570615117,0.7181372625782535,0.2856094507293176,0.14692340745179389
AOPEP,18,lightcoral,lightcoral,3,-0.253786632681175,0.4931698520203219,0.36834758628290265,0.6277751001469583,-0.7554564395526245,0.6271694805643319,0.7722880200184807,0.40052910111820506
AOX1,12,darkgrey,darkgrey,1,0.2563283272207942,0.942097218756576,-0.45298372432312095,0.6446785750137476,-0.4408274360631838,0.5792753593696737,0.06164536557002779,0.4622503945633047
AP3B1,18,lightcoral,lightcoral,3,-0.43247837717190935,0.7314774817762326,0.20399505255079908,0.8567069565113835,-0.8149577787356842,0.5379100933509716,0.6136742472101473,0.39721206539557385
APCS,12,darkgrey,darkgrey,1,0.242199904750949,0.9314723254696902,-0.41112548811474575,0.641314117864475,-0.44302695367379524,0.5800641044209048,0.10094452826826883,0.4577070785105005
APLP2,18,lightcoral,lightcoral,3,-0.2835654565770954,0.649925554364878,-0.1158095009685234,0.6518965726027981,-0.6296928987978107,0.8155015188102847,0.4323959968860769,0.3905941434633787
APMAP,18,lightcoral,lightcoral,3,0.007180763047740971,0.3790160291948697,0.45969090141477004,0.5714209393846207,-0.5303921998677888,0.5307844475355333,0.4657505393106913,-0.020952904723062105
APOA1,14,darkgrey,darkgrey,1,0.36868493766405763,0.8266351916356666,-0.4762249025646063,0.5275324019437945,-0.35372927612132987,0.6381858370165753,0.028878591757471483,0.5273180205326846
APOA2,18,darkgrey,darkgrey,1,0.2732895409263876,0.8115003439931585,-0.6179009747972485,0.39828830077725813,-0.2319728310918299,0.4513640263731401,-0.10619978063524721,0.2959718787501341
APOB,14,darkgrey,darkgrey,1,0.27017910103649134,0.9066607192655967,-0.20607645722031417,0.6778443188777451,-0.5066258449990587,0.49949122807684565,0.19867095349051472,0.2156986978599801
APOC1,17,black,black,0,0.8137266283674665,0.6736104646741569,-0.5388117781913462,0.15483586996682444,0.02685306466994559,0.14754826595705547,-0.28337005443108443,-0.002403983875219523
APOC2,13,darkgrey,darkgrey,1,0.2619717723343649,0.9127031909758121,-0.3364340528325342,0.6519693556741473,-0.44558578082260597,0.39667426375457826,0.10690594199383271,0.456063986391831
APOC3,17,darkgrey,darkgrey,1,0.13107399964192595,0.7264486419448354,-0.3855615885378768,0.5780189031993056,-0.3573399072432373,0.6675785280856268,-0.003954236111722697,0.2099579400062823
APOC4,13,darkgrey,darkgrey,1,0.36929391261003724,0.6734183555887555,-0.5897197935068746,0.3718074423305705,-0.10428391673889548,0.4289806888208215,-0.26844500471427096,0.369195035602901
APOE,17,black,black,0,0.747331121007006,0.7540975497594347,-0.44124718306048044,0.2948549816112937,-0.11146858916734594,0.26182499659024977,-0.1593376176340942,0.11962503701210608
APOH,15,darkgrey,darkgrey,1,0.4796051210022864,0.7201813386583296,-0.4326322781088391,0.3527562878538192,-0.15135644860671574,0.4045986758212371,-0.14972887322273537,0.126624026736473
APP,18,lightcoral,lightcoral,3,-0.17379072407920496,0.8097967153005851,-0.03810299673285579,0.7425378505877939,-0.7530974861293321,0.5688145462181364,0.5665315222487807,0.6065529637914584
AQP9,11,darkgrey,darkgrey,1,0.3093784597709463,0.4711866338753894,-0.3988013099121307,0.26614299838206285,-0.04762001672056569,0.35042893599668407,-0.22156119764804533,0.2976793237154819
AR,10,darkgrey,darkgrey,1,0.04045182299368685,0.8246175001365951,0.05732774839175628,0.7815506931113216,-0.7001748435144707,0.6193461485534161,0.448422737206364,0.5011890601201865
ARF1,17,darkgrey,darkgrey,1,-0.02226556126768015,0.36402920003234596,-0.25370695455713616,0.1295140337612357,-0.19276365028307424,0.06601246920483504,0.1271685824276835,-0.022862573928147587
ARFGEF1,18,lightcoral,lightcoral,3,-0.2924704486423726,0.6894152071740921,0.29688121066568646,0.8878736321275049,-0.8220626469848719,0.6832021940719731,0.6192919982294776,0.432130470827715
ARFGEF2,18,lightcoral,lightcoral,3,-0.3907444113055609,0.5072252749554503,0.35937989953834804,0.7116705585389523,-0.7420758449003617,0.6279327239206103,0.6701847328811725,0.1603840293854523
ARGLU1,18,lightcoral,lightcoral,3,-0.44812373526820076,0.7198807460287892,0.24212743697870903,0.8444318831022575,-0.842155952314536,0.4567293357555265,0.6899712379800091,0.5417903002057531
ARHGAP15,18,darkgrey,darkgrey,1,0.08983098612669105,0.8583023137289654,0.10452014752042638,0.7972382114981179,-0.7623255208278977,0.694525178347742,0.5695463973831776,0.4907588888590299
ARHGAP26,18,lightcoral,lightcoral,3,-0.4214679170141626,0.40649303238247897,0.23452891092711012,0.6394658487205898,-0.6694339404012111,0.726269019047505,0.5401139221699843,0.15882948075052822
ARHGAP35,18,rosybrown,rosybrown,5,-0.016115527805669723,0.13375872593472823,0.1287949808565899,0.146870040108258,-0.2336096192505681,0.4676958579650708,0.26655250590627677,0.055295504247528174
ARHGAP5,18,darkgrey,darkgrey,1,-0.467938238307983,0.5357062199843609,0.24171740642508935,0.7482709261927962,-0.7039991944606306,0.321784739493136,0.5563987442137429,0.8370501710908345
ARHGEF12,16,lightgrey,lightgrey,4,-0.15081508337472424,0.5967449887953529,0.1726675329521172,0.5786200478931273,-0.547935109288653,0.2207165693988876,0.4347439189012497,0.03792305037058555
ARID1B,18,lightcoral,lightcoral,3,-0.08977179228238312,0.684195294475631,0.11031416712434351,0.7905680653168066,-0.6618754514278362,0.5518980649258424,0.43804768136454797,0.6935867531529707
ARID2,18,whitesmoke,whitesmoke,7,-0.14575339156044467,0.5232806136739476,0.29750850493238246,0.61384463826504,-0.6770564177784483,0.6439797766223345,0.6141351992637186,0.4435353066255491
ARID4B,18,indianred,indianred,2,-0.16920464107281186,-0.3327736740826105,-0.0049393959249994885,-0.16609306266305765,0.20471070793052748,0.03310819052812192,-0.18798764967963674,-0.38178147350327013
ARID5B,18,whitesmoke,whitesmoke,7,-0.15726001863843928,0.29014803180880616,-0.10432541453942644,0.31822053925227745,-0.31880303415516914,0.8081962418817593,0.2064522426614205,-0.01035992475860474
ARIH1,18,black,black,0,-0.08081472304852515,-0.4746446623077741,-0.34099846241887316,-0.45633442740960684,0.5718099281412391,-0.3825957809419948,-0.5783475148131481,-0.10960609539007637
ARL15,18,darkgrey,darkgrey,1,0.12753424775155497,0.7022915013393416,0.19812118227850486,0.6592295702023252,-0.5852486994228076,0.3022082097775689,0.43253391582816303,0.46446556916710047
ASAP1,18,indianred,indianred,2,-0.5641742095750614,0.008801929572767823,0.64339364214162,0.41258558688894165,-0.5656506117588997,0.21818361972112763,0.6375390641469308,-0.05965742651628409
ASCC3,18,whitesmoke,whitesmoke,7,-0.19739969047751393,0.5936421468840098,0.21280045842925435,0.7112908902425714,-0.703467018004915,0.8040285305248245,0.5788530739143214,0.5143138970243767
ASGR1,13,indianred,indianred,2,0.39664441303607295,0.4830307694079258,-0.48076829254511,0.12844295934214364,-0.054344448396880594,0.47401941845018164,-0.17045808701879928,-0.16336554919187238
ASH1L,18,lightcoral,lightcoral,3,-0.7580285771641558,0.0382981848559223,0.4193859201677596,0.4583243374061517,-0.5286670015943186,0.48636102059205777,0.5009593484639594,-0.05937143273464397
ASL,16,indianred,indianred,2,0.1321511400074548,-0.02894794198870741,-0.2821519151194253,-0.07790196337481947,0.18599763152427257,0.1762901674016779,-0.3307167891733395,-0.29247746751284515
ASPH,17,rosybrown,rosybrown,5,-0.26571252290610875,0.47863625351089595,0.0984656381795577,0.6883976170047138,-0.5900485749253801,0.797318487070131,0.3705860120922338,0.26161662690943016
ASPSCR1,16,rosybrown,rosybrown,5,-0.16712492488335023,0.3171308528513944,-0.1004322723048294,0.4180747893445802,-0.34779650368542886,0.8731035135082582,0.16344912585806404,0.07217438445704966
ASS1,13,lightcoral,lightcoral,3,-0.36389130614361603,0.8016768690296442,-0.025530172529464493,0.8702866015919072,-0.7705898515584669,0.7648682840834191,0.469757493583902,0.6174736795337552
ASXL1,18,indianred,indianred,2,-0.48219517144867996,0.07734689933320267,0.2690081041858571,0.2903726268552291,-0.39788793859592186,0.23777769557175696,0.43264349306913014,0.016837412886112495
ASXL2,18,lightcoral,lightcoral,3,-0.3824117596190338,0.5779017240843607,0.2857939496364145,0.7588794962026988,-0.7868285096078497,0.4597986361895495,0.6847928348341854,0.5871276579942823
ATAD2B,18,lightcoral,lightcoral,3,-0.5656131015196926,0.49456036355049177,0.46896991347399203,0.8269393621757914,-0.8790446139851189,0.7176818779090107,0.8021110948706552,0.6740997691465213
ATE1,18,lightcoral,lightcoral,3,-0.1966303192506142,0.7681444824107186,0.011816918729831575,0.70173196823416,-0.7351191473681451,0.5658675477309926,0.5650145041832588,0.5193946309727969
ATF6,18,darkgrey,darkgrey,1,0.4377032702571194,0.7533531443659561,-0.042057555693785297,0.5838771049979374,-0.4076007594814113,0.3461112857878092,0.16844954128203452,0.38826115669161
ATF7IP,18,indianred,indianred,2,-0.5998392795649836,-0.30663324927616786,0.691832060732483,0.15718556666773031,-0.33919385960256704,0.23746267234660573,0.48011711248216354,-0.2811240124352057
ATG10,18,whitesmoke,whitesmoke,7,-0.050029934001399344,0.5885839053478066,0.23593754184609672,0.6863922113314664,-0.6333074083545995,0.3269621414058653,0.5298633817637345,0.8555751486287814
ATG7,18,lightcoral,lightcoral,3,-0.5488521922282228,0.5782631408238252,0.232399923701545,0.7535598812509646,-0.8297209380638311,0.5252649168007506,0.7330004710037734,0.6950683704883409
ATM,18,lightcoral,lightcoral,3,-0.19229531096426516,0.3380073852558079,0.45088953422344025,0.6138730638128472,-0.6216029437549102,0.5756151616308747,0.5461190249674056,0.11240175312160376
ATOX1,18,indianred,indianred,2,-0.031493245016614026,0.06977212412162424,-0.5128648462720177,-0.18774687188271333,0.19466961361400356,-0.06290544413505729,-0.287795975696863,0.231533399939425
ATP11B,18,darkgrey,darkgrey,1,0.04628219337632071,0.5581140085911402,-0.3126803721788731,0.46575803345288186,-0.3202103443302764,0.5841454702981259,0.09402041232389077,0.6643285761662778
ATP13A3,18,lightcoral,lightcoral,3,-0.2442847971493339,0.6701408893073153,0.04493089192141294,0.7966964983957798,-0.6110375316139711,0.5100068381219375,0.35907408336412505,0.5926723308076564
ATP1B1,18,lightgrey,lightgrey,4,0.56108144455093,-0.37321037743446894,-0.6625604949717112,-0.7586321408438746,0.8415053788964724,-0.474158785566845,-0.8470166336172399,-0.3946761536049057
ATP2A2,18,rosybrown,rosybrown,5,-0.48714757307036766,0.24034546193012477,-0.08783164729058023,0.37727496980859404,-0.35636888123442645,0.5842564116483675,0.22448873140104497,0.336664049294763
ATP2B1,18,darkgrey,darkgrey,1,-0.2583334617453004,0.7100787361051285,0.05898996931801924,0.7006952080157179,-0.6986199598419899,0.5548348634777235,0.48974434927883437,0.28039955330825383
ATP2B4,18,indianred,indianred,2,0.1440196161526568,0.146416322485175,0.2575001457855503,0.1809307931390761,-0.22105507187488224,0.34027917729493473,0.20897658174619155,-0.40122164928015863
ATP5F1B,17,black,black,0,0.950793939652505,0.26851167306709817,-0.3952415450173179,-0.23435058410571416,0.3423661818726833,-0.26190382469798607,-0.40912162239829786,-0.162606395468232
ATP5F1E,18,lightgrey,lightgrey,4,0.6206989576945297,-0.5068394791629769,-0.6142624908916261,-0.894746975948783,0.9653847525212728,-0.6232002011034714,-0.9293223593895424,-0.5990105894110522
ATP5MC2,18,lightgrey,lightgrey,4,0.6217447663918361,-0.44498610402130123,-0.2276348780349352,-0.6720947513286544,0.7368529906149324,-0.6294315288931077,-0.6011883467053218,-0.31971596184788054
ATP9B,18,lightcoral,lightcoral,3,-0.25504765439549604,0.7208932202925955,0.2265006499510254,0.8110665828086443,-0.8287048870942249,0.7040060151024446,0.687536295458803,0.43428371923894526
ATR,18,rosybrown,rosybrown,5,-0.4105386920403503,0.6390895767947471,0.19397087563122298,0.8364070848387354,-0.8046793380736733,0.7827597137789922,0.6083434652149609,0.31905088899668127
ATRN,18,lightcoral,lightcoral,3,-0.203178378057599,0.749058237307582,0.22707199875307882,0.7890066091295356,-0.7767186112534412,0.4659521956130718,0.6304202177292069,0.3720972955053341
ATRX,18,indianred,indianred,2,-0.3290374999313418,0.21945449740838338,0.2524793473478431,0.4560468382524306,-0.37438582050668506,0.08981414298111613,0.29515358040666856,0.3095257097443528
ATXN1,18,whitesmoke,whitesmoke,7,-0.48667610414666235,0.0273267791188319,0.32947963247395023,0.3091287208326924,-0.3799863259551753,0.14186796644289884,0.4259094383330507,0.7116385685313023
